"id","created_at","text","url","openmeasures_meta_source_endpoint","openmeasures_metadata_source_endpoint","engagement_likes","engagement_reshares","engagement_dislikes","engagement_replies","engagement_views","openmeasures_media_hash","openmeasures_media_openmeasures_metadata_source_endpoint","openmeasures_media_mimetype","openmeasures_media_thumbnail_hash","context_name","actor_username"
"5437653287950112842","2025-10-25T19:07:00+00:00","🇨🇮 CÔTE D’IVOIRE – UNE ÉLECTION SOUS TENSION ET MÉFIANCE GÉNÉRALE

La présidentielle du 25 octobre 2025 s’est déroulée dans un contexte contrasté. Si certaines régions ont connu un déroulement normal du vote, d’autres ont été marquées par des incidents graves. Très peu d’engouement dans les urnes, des quartiers silencieux, et des témoins parlent d’une véritable “ville morte” à Abidjan comme à l’intérieur du pays.

Dans plusieurs localités , Dabou, Gagnoa, Nouvel-Ousrou , des manifestations ont éclaté et la journée a tourné à la violence : urnes brûlées, centres de vote saccagés, tirs à balles réelles. Un jeune blessé par balle a été signalé à Dabou. Des affrontements entre civils et forces de sécurité ont également été rapportés, confirmant la tension extrême qui a marqué la journée.

La veille du scrutin, une polémique éclatait déjà : le média Abidjan.net, réputé proche du RHDP, avait laissé fuiter des résultats supposés avant même l’ouverture des bureaux. L’incident a été formellement démenti par la Commission électorale indépendante (CEI), mais a entamé davantage la confiance des électeurs.

Entre méfiance, peur et colère, cette élection laisse un goût amer, et les regards se tournent désormais vers la publication officielle des résultats, redoutée par beaucoup.

#CôtedIvoire #Election2025 #CriseIvoirienne #SCAK
#Strategiescontinentales
✍️Le Stratège (Stratégies Continentales)
https://t.me/Strategiescontinentales","https://t.me/Strategiescontinentales/22602","telegram","telegram","","4","","8","1815","","","","","Stratégies Continentales",""
"11061926851986328301","2025-10-25T13:03:06+00:00","🇨🇮Élections en Côte d'Ivoire. 
Le Couple présidentiel a voté ainsi que l'ex première dame et candidate à ces élections, Simone Gbagbo. Tout se passe bien et les votes se poursuivent jusqu'à 18h.

Vive la Côte d'Ivoire 
💚🤍🧡","https://t.me/NaimInfo2/2797","telegram","telegram","","4","","","3138","","","","","Naïm Infos 2",""
"7059768534779360671","2025-10-25T12:29:06+00:00","▶️ ""Un jour important pour toute la Côte d'Ivoire, pour tous les Ivoiriens"": Alassane Ouattara a voté au 1er tour de la présidentielle

Le Président sortant s’est rendu au bureau de vote à l'école Sainte-Marie de Cocody, selon les images captées par une correspondante de Sputnik Afrique.

""Je constate avec cette élection que la paix est revenue, que les uns et les autres sont sortis pour voter, et je voudrais les remercier"", a-t-il ajouté.

🗳 Près de 9 millions d’Ivoiriens sont appelés aux urnes ce 25 octobre pour élire leur Président parmi 5 candidats.

Abonnez-vous @sputnik_afrique

🔸 Sputnik Afrique | X 🔸","https://t.me/sputnik_afrique/62879","telegram","telegram","","2","","","946","","","","","Sputnik Afrique Officiel",""
"7059768534779360649","2025-10-24T19:50:22+00:00","Principaux événements dans le monde au soir du 24 octobre

🔸 Au Bénin, le candidature de l’opposant Renaud Agbodjo a été rejetée par la Commission électorale nationale autonome pour manque de parrainages valides. 

🔸 La Russie va continuer d'expliquer sa position sur la crise ukrainienne aux autorités américaines, a déclaré l'envoyé spécial de Poutine Kirill Dmitriev en visite aux Etats-Unis.

🔸 Laurent Gbagbo, exclu de la présidentielle ivoirienne, a annoncé une prochaine visite aux pays de l'AES pour ""rétablir les bases fraternelles"" avec ces pays.

🔸 La 36e édition du Tour du Faso a démarré à Ouagadougou avec la participation de 12 équipes venues de 10 pays.

🔸 L'armée russe a pris le contrôle de trois autres localités dans la zone de l'opération en Ukraine, selon la Défense.

Abonnez-vous @sputnik_afrique

🔸 Sputnik Afrique | X 🔸","https://t.me/sputnik_afrique/62857","telegram","telegram","","1","","","1571","","","","","Sputnik Afrique Officiel",""
"7153828301382009235","2025-10-23T19:18:39+00:00","🇨🇮 L’ex-président de la Côte d’Ivoire qualifie l’élection du 25 octobre de « coup d’État civil »

L’ex-président de la Côte d’Ivoire Laurent Gbagbo a qualifié la prochaine élection présidentielle du 25 octobre de « coup d’État civil » dans le pays. Le politicien ivoirien s’est exprimé à ce sujet lors d’un entretien avec le journaliste Alain Foka, le 22 octobre.

💬 « Ce qui va se faire le 25 octobre, ce n’est pas une élection, c’est un coup d’Etat civil, c’est un braquage électoral […] en Afrique, il y a des putschs civils qui sont souvent à la base de personnes qui ne respectent pas la Constitution », a déclaré M. Gbagbo.

🔸 En septembre, le Conseil constitutionnel de Côte d’Ivoire a écarté la candidature de Laurent Gbagbo, la jugeant « irrecevable ».

💬 « Ceux qui peuvent gagner l’élection […] ont été écartés, et je n’accepte pas ça », a ajouté l’ex-président.

Il a également affirmé ne pas appeler les citoyens à voter pour aucun des candidats et a exprimé son soutien aux Ivoiriens participant aux manifestations contre la candidature du président sortant Alassane Ouattara pour un quatrième mandat.

African Initiative | S'abonner 🌍","https://t.me/peuples_De_L_AES/180627","telegram","telegram","","3","","","164","","","","","Peuples de l'AES🇲🇱🇧🇫🇳🇪",""
"6728609286194205756","2025-10-23T19:09:58+00:00","🇨🇮 L’ex-président de la Côte d’Ivoire qualifie l’élection du 25 octobre de « coup d’État civil »

L’ex-président de la Côte d’Ivoire Laurent Gbagbo a qualifié la prochaine élection présidentielle du 25 octobre de « coup d’État civil » dans le pays. Le politicien ivoirien s’est exprimé à ce sujet lors d’un entretien avec le journaliste Alain Foka, le 22 octobre.

💬 « Ce qui va se faire le 25 octobre, ce n’est pas une élection, c’est un coup d’Etat civil, c’est un braquage électoral […] en Afrique, il y a des putschs civils qui sont souvent à la base de personnes qui ne respectent pas la Constitution », a déclaré M. Gbagbo.

🔸 En septembre, le Conseil constitutionnel de Côte d’Ivoire a écarté la candidature de Laurent Gbagbo, la jugeant « irrecevable ».

💬 « Ceux qui peuvent gagner l’élection […] ont été écartés, et je n’accepte pas ça », a ajouté l’ex-président.

Il a également affirmé ne pas appeler les citoyens à voter pour aucun des candidats et a exprimé son soutien aux Ivoiriens participant aux manifestations contre la candidature du président sortant Alassane Ouattara pour un quatrième mandat.

African Initiative | S'abonner 🌍","https://t.me/africaninitiativefr/5180","telegram","telegram","","2","","","150","","","","","African Initiative FR",""
"5332691326687312908","2025-10-23T18:20:21+00:00","🇨🇮 L'ancien président de la Côte d'Ivoire, Laurent #Gbagbo, a déclaré dans une interview qu'il avait l'intention de se rendre dans les pays de l'Alliance des États du Sahel (#AES) après les élections présidentielles en Côte d'Ivoire, qui auront lieu le 25 octobre.

RT en français • Osez questionner !","https://t.me/RTenfrancais/64524","telegram","telegram","","4","","1","1398","","","","","RT en français",""
"7153828301382009087","2025-10-23T10:33:21+00:00","🇨🇮CISSÉ BACONGO ( Secrétaire Exécutif du RHDP) :

"" Il y a un qui s’est réveillé aujourd'hui. Je crois que le réveil a été bon pour lui. Laurent Gbagbo dit qu’après cette élection, il met un terme à sa vie politique. Je dis alléluia, ça n’avait que trop duré. Parce que depuis qu’il est arrivé sur la scène politique, la violence a commencé. 

En 1990, il a traité Houphouët-Boigny de voleur. Il disait qu’il avait plusieurs gouvernements qui pouvaient se succéder à la tête de ce pays. Il n’avait jamais dirigé un poulailler et il disait qu’il pouvait diriger la Côte d’Ivoire. Il a parlé et Dieu l’a mis à l’épreuve. En 2000, il lui a fallu seulement quelques semaines pour qu’il monte ses carences. En 2002, la Côte d'Ivoire a connu sa première rébellion. Ça veut dire qu’il a échoué. 

Il ne pouvait pas gagner, ce n’est pas possible. Lui son nom rime avec la violence physique comme verbale. Quand il dit qu’il va se retirer, on dit alléluia. Que Dieu soit loué. Et comme il ne changera jamais, il dit qu’il soutient les manifestations qui ont eu lieu ces jours-ci. Il y a eu deux morts, donc il est comptable de ces deux morts. Il dit que l’élection qui va avoir lieu, le 25 octobre est un braquage.

Cette élection se tiendra dans la fête. Laurent Gbagbo qui part à la retraite, pour nous ça n’avait que trop tardé ""


https://t.me/JOHNNY_PATCHECO/7624","https://t.me/peuples_De_L_AES/180479","telegram","telegram","","3","","1","988","","","","","Peuples de l'AES🇲🇱🇧🇫🇳🇪",""
"7059768534779360540","2025-10-23T08:31:35+00:00","Un ""coup d’État civil"": Laurent Gbagbo fustige la présidentielle de 2025 en Côte d'Ivoire

🇨🇮 L’ex-Président ivoirien a dénoncé cette élection du 25 octobre comme un ""braquage électoral"", dans une récente interview. 

Il conteste l’exclusion de sa candidature et celle de Tidjane Thiam, président du PDCI-RDA, estimant que la condamnation pour le prétendu braquage de la Banque centrale des États de l'Afrique de l'Ouest (BCEAO), invoquée pour l’écarter, est infondée. En effet, la BCEAO ""n’a jamais porté plainte"".  

🗣""Les favoris ont été éliminés"", affirme M. Gbagbo, refusant d’appeler à voter pour un quelconque candidat.

Il critique également l’arrestation de manifestants, soutient ceux qui protestent contre ce qu’il considère comme une fraude électorale, et dénonce un recul des libertés. 

👆🏽Le candidat Ahoua Don Mello, vice-président de l’Alliance des BRICS, agit sans l’aval de son parti, le PPA-CI, précise-t-il. 

Après les législatives de décembre 2025, Laurent Gbagbo prévoit de quitter, à 81 ans, la présidence du PPA-CI lors d’un congrès, afin de se retirer de la direction du parti.

Abonnez-vous @sputnik_afrique

🔸 Sputnik Afrique | X 🔸","https://t.me/sputnik_afrique/62748","telegram","telegram","","3","","","1098","","","","","Sputnik Afrique Officiel",""
"7510051063551009000","2025-10-22T18:11:16+00:00","Interview exclusive du président Laurent GBAGBO sur AFOMEDIA avec Alain foka 

[Gbagbo : ce n’est pas une élection, c’est un coup d’état civil, un braquage électoral]
Gbagbo sort de sa réserve et donne des consignes pour le scrutin du 26 octobre 2025. Pour qui doivent voter les ivoiriens après l’élimination des grands candidats ?
Il évoque son avenir avec les ivoiriens.

Découvrez ce moment de vérité exclusif avec Laurent Koudou Gbagbo, ancien président de la République de Côte d’Ivoire.

La vidéo complète ici 👇🏿 

https://t.me/REVEIL_CITOYEN_TV/1013","https://t.me/UNION_LIBERTE_AFRICAINE_TV/41192","telegram","telegram","","","","","826","","","","","🌍UNION LIBERTÉ AFRICAINE ✊🏿💪🏿🌍✨️️",""
"5332691326687312824","2025-10-22T17:20:22+00:00","🇨🇮 Élection en Côte d'Ivoire 

L'actuel président Alassane #Ouattara brigue un quatrième mandat pour la prochaine présidentielle. Les concurrents d'Ouattara sont Simone #Gbagbo du Mouvement des générations capables (MGC), Jean-Louis Billon du Congrès démocratique, le candidat indépendant Ahoua Don #Mello et Henriette Lagou #Adjoua représentant le Groupe des partenaires politiques pour la paix. 

Plus tôt ce mois-ci, des manifestations contre la candidature d'Ouattara ont éclaté dans le pays, avec plus de 200 manifestants qui auraient été arrêtés. La semaine dernière, le gouvernement a décrété une interdiction de deux mois des manifestations politiques. Plus de 8,7 millions de citoyens se sont inscrits pour voter à l'élection présidentielle, prévue le 25 octobre.

RT en français • Osez questionner !","https://t.me/RTenfrancais/64440","telegram","telegram","","3","","7","1559","","","","","RT en français",""
"6014130734791532906","2025-10-21T16:08:08+00:00","🔴🇨🇮✊🏿 ALERTE ‼️ Ça chauffe 🔥👇🏿

ALLASSANE DRAMANE OUATTARA TRÈS DÉÇU ET REMONTÉ CONTRE SES MINISTRES

Selon une source très introduite, le chef de l'État, Alassane Dramane Ouattara, président du RHDP, est très déçu et remonté contre ses ministres, au point où il aurait menacé plusieurs d'entre eux.

En effet, notre source nous rapporte qu'Alassane Ouattara les accuse de lui avoir menti et de l'avoir obligé à être candidat pour un 4e mandat, alors que le peuple ne veut visiblement plus de lui. Il en veut pour preuve les nombreuses manifestations de contestation de sa candidature dans plusieurs régions du pays, la faible mobilisation des Ivoiriens lors des meetings en faveur de sa campagne et surtout le grand boycott du retrait des cartes d'électeurs. Il accuse ses collaborateurs d'être en déphasage avec les populations ivoiriennes qui boudent les membres du gouvernement et du Rhdp malgré les nombreux fonds de l'etat alloués pour corrompre ces populations. Il leur reproche aussi leur incapacité à contenir les manifestations dans leurs localités et à mobiliser les ivoiriens autour de cette élection. C'est cette déception qui l'a conduit à bouder le déplacement qu'il avait prévu dans ville Man et à changer certains pans de son programme de campagne pour éviter plusieurs mauvaises surprises.

Il faut dire que la situation actuelle préoccupe énormément Allassane Dramane Ouattara et ses collaborateurs sont en déphasage avec les populations ivoiriennes qui boudent les membres du gouvernement et du RHDP, malgré les nombreux fonds de l'État alloués pour corrompre ces populations. Ils leur reprochent aussi leur incapacité à contenir les manifestations dans leurs localités et à mobiliser les Ivoiriens autour de cette élection. C'est cette déception qui l'a conduit à bouder le déplacement qu'il avait prévu dans la ville de Man et à changer certains pans de son programme de campagne pour éviter plusieurs mauvaises surprises.

Il faut dire que la situation actuelle préoccupe énormément Alassane Dramane Ouattara et ses collaborateurs du gouvernement et du RHDP, qui commencent à percevoir les failles profondes de leur système. Malgré les apparences, le cocotier est en train de vaciller sérieusement. Le peuple devrait se mobiliser davantage et étendre les manifestations un peu partout ; la victoire n'est pas loin.

https://t.me/Souleymane_Gbagbo_kone/1419","https://t.me/FaireTesRecherches/139626","telegram","telegram","","2","","","122","","","","","S'INFORMER SOIT MÊME.","NGUES TAPX FLIES🪰🐾 🐼🧸TABB Tower🏰⛏️LABR🐕🦋#Cicada🏎PandaFiT"
"7510051063551008883","2025-10-21T16:07:08+00:00","🔴🇨🇮✊🏿 ALERTE ‼️ Ça chauffe 🔥👇🏿

ALLASSANE DRAMANE OUATTARA TRÈS DÉÇU ET REMONTÉ CONTRE SES MINISTRES

Selon une source très introduite, le chef de l'État, Alassane Dramane Ouattara, président du RHDP, est très déçu et remonté contre ses ministres, au point où il aurait menacé plusieurs d'entre eux.

En effet, notre source nous rapporte qu'Alassane Ouattara les accuse de lui avoir menti et de l'avoir obligé à être candidat pour un 4e mandat, alors que le peuple ne veut visiblement plus de lui. Il en veut pour preuve les nombreuses manifestations de contestation de sa candidature dans plusieurs régions du pays, la faible mobilisation des Ivoiriens lors des meetings en faveur de sa campagne et surtout le grand boycott du retrait des cartes d'électeurs. Il accuse ses collaborateurs d'être en déphasage avec les populations ivoiriennes qui boudent les membres du gouvernement et du Rhdp malgré les nombreux fonds de l'etat alloués pour corrompre ces populations. Il leur reproche aussi leur incapacité à contenir les manifestations dans leurs localités et à mobiliser les ivoiriens autour de cette élection. C'est cette déception qui l'a conduit à bouder le déplacement qu'il avait prévu dans ville Man et à changer certains pans de son programme de campagne pour éviter plusieurs mauvaises surprises.

Il faut dire que la situation actuelle préoccupe énormément Allassane Dramane Ouattara et ses collaborateurs sont en déphasage avec les populations ivoiriennes qui boudent les membres du gouvernement et du RHDP, malgré les nombreux fonds de l'État alloués pour corrompre ces populations. Ils leur reprochent aussi leur incapacité à contenir les manifestations dans leurs localités et à mobiliser les Ivoiriens autour de cette élection. C'est cette déception qui l'a conduit à bouder le déplacement qu'il avait prévu dans la ville de Man et à changer certains pans de son programme de campagne pour éviter plusieurs mauvaises surprises.

Il faut dire que la situation actuelle préoccupe énormément Alassane Dramane Ouattara et ses collaborateurs du gouvernement et du RHDP, qui commencent à percevoir les failles profondes de leur système. Malgré les apparences, le cocotier est en train de vaciller sérieusement. Le peuple devrait se mobiliser davantage et étendre les manifestations un peu partout ; la victoire n'est pas loin.

https://t.me/Souleymane_Gbagbo_kone/1419","https://t.me/UNION_LIBERTE_AFRICAINE_TV/41075","telegram","telegram","","","","","759","","","","","🌍UNION LIBERTÉ AFRICAINE ✊🏿💪🏿🌍✨️️",""
"11061926851986327936","2025-10-13T18:40:50+00:00","🇲🇱Mali/AES 
Malgré tous ces problèmes ils ont le temps d'attaquer la Côte d'Ivoire avec des trolls pour perturber le processus électoral.
Dieu ne dort pas.

Source 📸 : Serge Daniel","https://t.me/NaimInfo2/2432","telegram","telegram","","5","","","5153","","","","","Naïm Infos 2",""
"8888541630613696279","2025-10-13T17:34:38+00:00","🇨🇮 Le président ivoirien Alassane Ouattara, protégé des élites françaises, adopte la stratégie électorale la plus simple : disperser, réprimer, faire taire.

▪️À l'approche des controversées élections présidentielles, qui auront lieu dans moins de deux semaines, la situation en Côte d'Ivoire continue de s'envenimer.

▪️La Marche pour la démocratie, la justice et la paix, prévue par l'opposition le 11 octobre, a été dispersée par la gendarmerie ivoirienne.

🔻En réprimant l'opposition, les autorités vont désormais faire face à des protestations quotidiennes, des campagnes médiatiques et des grèves dans les entreprises.

📌 Le séisme politique est devenu inévitable depuis que trois candidats ""gênants"" ont été exclus des élections. Ouattara, apparemment, n'a toujours pas compris qu'il ne faut en aucun cas acculer ses adversaires.
#CôtedIvoire #TechnologieElectorale #fr
@rybarFR","https://t.me/rybarFR/12055","telegram","telegram","","","","","116","","","","","Rybar FR",""
"7059768534779359638","2025-10-10T18:58:13+00:00","🇨🇮 🗳 Côte d’Ivoire: ouverture de la campagne présidentielle

À Abidjan, le Premier ministre Robert Beugré Mambé a présenté le bilan du chef de l’État Alassane Ouattara et les grandes lignes d’un programme axé sur le développement et la consolidation des acquis économiques.

Des citoyens ont fait part à Sputnik Afrique de leurs attentes pour cette campagne:

💬 ""Nous attendons de notre dirigeant qu'il œuvre pour l'emploi. Nous attendons qu'il œuvre pour la jeunesse, pour qu'on puisse avoir du travail, pour pouvoir nous insérer dans le milieu professionnel"", explique Laurenzi Kouakou Cadre jeunesse RHDP Cocody- Riviera.

💬 ""L'élection, c'est la meilleure solution. Notre souhait est que ça se passe dans la paix, la cohésion, la fraternité"", ajoute Diarrassouba Laciné, membre du parti RHDP.

💬 ""Pour nous, ces élections sont un acte de liberté, de stabilité. Ce que la jeunesse ivoirienne, la jeunesse africaine, attend de ses dirigeants, c'est l'insertion sociale et professionnelle des jeunes. Ils ont besoin de travail, d'avoir un statut social"", explique encore Agbo Stéphan, président de Jeunesse Atchan RHDP Cocody.

💬 ""Je suis commerçante. Je veux la paix, pour que mon commerce puisse marcher. J'ai des enfants à élever"", déclare Huguette Koutouan, vendeuse d'attieké.

Abonnez-vous @sputnik_afrique

🔸 Sputnik Afrique | X 🔸","https://t.me/sputnik_afrique/61846","telegram","telegram","","3","","3","1376","","","","","Sputnik Afrique Officiel",""
"5332691326687311987","2025-10-10T15:00:17+00:00","Côte d’Ivoire : la campagne pour la présidentielle 2025 démarre officiellement

Le compte à rebours pour l’élection présidentielle ivoirienne s’enclenche dès ce 10 octobre à minuit, dans un contexte d’invalidation des candidatures de plusieurs figures de l’opposition et d’une campagne de l’actuel président Alassane Ouattara.
En savoir plus sur RT en français","https://t.me/RTenfrancais/63603","telegram","telegram","","1","","1","857","","","","","RT en français",""
"7510051063551008125","2025-10-10T14:36:32+00:00","Côte d’Ivoire : La campagne pour la Présidentielle 2025 s’ouvre officiellement aujourd’hui
10 octobre 2025 par Kouamé L.-PH. Arnaud
En Côte d’Ivoire, après la proclamation des candidats à la Présidentielle du 25 Octobre prochain par le Conseil constitutionnel le 08 septembre 2025, l’heure est à la campagne électorale. Le président de la Commission Électorale Indépendante (CEI), Ibrahime Kuibiert Coulibaly, a annoncé l’ouverture officielle, dès ce vendredi 10 octobre 2025, de cette étape importante devant déboucher sur la désignation par voix de vote de celui ou celle qui présidera pendant cinq années à la destinée des Ivoiriens.
Les cinq (5) candidats à la présidentielle ivoirienne, en l’occurrence, le Chef de l’Etat sortant Alassane Ouattara, Jean-Louis Billon, Simone Ehivet (Gbagbo), Henriette Lagou et Ahoua Don Mello ont deux semaines pour séduire les électeurs ivoiriens.
Chacun allant de sa stratégie de conquête, le président sortant, Alassane Ouattara, candidat du Rassemblement des Houphouëtistes pour la Démocratie et la Paix (RHDP), a choisi la ville de Daloa, dans le Centre-Ouest du pays, pour le lancement officiel de sa campagne. Cet évènement est prévu pour le samedi 11 octobre à la mi-journée.
A 80 kilomètres de Daloa, C’est-à-dire à Bouaflé, l’ex-première dame, Simone Ehivet (Gbagbo) et présidente du Mouvement des Générations Capables (MGC), se livrera, le même jour, au même exercice, et donnera également le coup d’envoi de sa campagne.
Pour Henriette Lagou, candidate du Groupement des Partenaires Politiques pour la Paix (GP-Paix), la bénédiction des siens est primordiale. Elle ouvrira sa campagne le lundi 13 octobre à Daoukro, dans le centre du pays.
Ahoua Don Mello, transfuge du Parti des Peuples Africains – Côte d’Ivoire de Laurent Gbagbo, PPA-CI, quant à lui, a opté pour la commune de Cocody, à Abidjan, la capitale économique ivoirienne, ce vendredi 10 octobre à 11h GMT après qu’il lui ait été « refusé le palais des sports de Treichville » comme s’en plaignait son équipe de campagne.
Enfin, le candidat Jean-Louis Billon, grand opposant de Tidjane Thiam au Parti Démocratique de Côte d’Ivoire, PDCI, désormais à la tête du Congrès Démocratique (CODE), lancera sa campagne dans la commune de Marcory dans le district d’Abidjan ce vendredi 10 octobre.
La période de campagne électorale se tiendra du 10 au 23 octobre à minuit, soit deux (2) semaines avant l’échéance du vote le 25 octobre 2025 par les 8 727 431 électeurs, vivant en Côte d’Ivoire et à l’étranger.
Kouamé L.-Ph. Arnaud KOUAKOU
Correspondant de Burkina 24 en Côte d’Ivoire","https://t.me/UNION_LIBERTE_AFRICAINE_TV/40317","telegram","telegram","","1","","","406","","","","","🌍UNION LIBERTÉ AFRICAINE ✊🏿💪🏿🌍✨️️","Badoun L."
